116,The Trail,"Drama,Western"
117,Out of the Wild,"Drama,Western"
118,Wichita,"Drama,Thriller,Western"
119,Common Outlaws,"Action,Drama,Western"
120,Doc Holliday's Revenge,"Western"
121,Cataract Gold,"Thriller,Western"
122,Gun Powder and Lead,"Western"
123,Rifle,"Crime,Drama,Mystery"
124,Any Bullet Will Do,"Western"
125,6 Bullets to Hell,"Action,Adventure,Western"
126,Winnetou - Das Geheimnis vom Silbersee,"Western"
127,Black Hat,"Action,Thriller,Western"
128,O Matador,"Western"
129,A Sierra Nevada Gunfight,"Western"
130,West of Hell,"Fantasy,Horror,Western"
131,Redemption: For Robbing the Dead,"Western"
132,The Hard Ride,"Action,Drama,Western"
133,Devil's Deal,"Drama,Horror,Thriller"
134,A Luck of the Draw,"Western"
135,Bring Me the Head of Trapper Flint,"Western"
136,The West and the Ruthless,"Action,Adventure,Western"
137,Tournament,"Adventure,Comedy,Fantasy"
138,Dust Up,"Action,Adventure,Comedy"
139,Day of the Gun,"Western"
140,Toonstone,"Animation,Action,Comedy"
141,Hardin,"Western"
142,Dummie de Mummie,"Adventure,Comedy,Family"
143,Hot Bath an' a Stiff Drink,"Action,Family,Western"
144,Cowboys & Indians,"Adventure,Family,Western"
145,The Profesional,"Action,Crime,Drama"
146,Five Grand,"Action,Crime,Drama"
147,Gang of Roses 2: Next Generation,"Western"
148,The Trail to Oregon!,"Comedy,Musical,Western"
149,Out West,"Comedy,Western"
150,As You Like It,"Comedy,Romance,Western"
151,Palominas,"Action,Drama,Western"
152,Albatross,"Comedy,Drama,Sport"
153,Pariente,"Western"
154,Falcon Song,"Family,Fantasy,Western"
155,The Scarlet Worm,"Western"
156,Kid West,"Adventure,Western"
157,Délibáb,"Drama,Western"
158,Heathens and Thieves,"Mystery,Thriller,Western"
159,Revelation Trail,"Drama,Horror,Western"
160,Western Confidential,"Comedy,Western"
161,The Gunman,"Western"
162,The Reconciliation of Love and Revolvers,"Action,Comedy,Western"
163,The Devil's Revenge Sequel of the Devil's Double,"Action,Biography,Crime"
164,Billy the Kid: Showdown in Lincoln County,"Western"
165,Journey to the West,"Action,Sport,War"
166,The Debacle,"Comedy,Western"
167,Bruno & Earlene Go to Vegas,"Adventure,Drama,Romance"
168,Bubblegum & Broken Fingers,"Crime,Drama,Western"
169,Buffalo Soldier Girl,"Adventure,Drama,Romance"
170,One by One,"Western"
171,A Cold Day in Hell,"Western"
172,Quella sporca sacca nera,"Western"
173,Shoot the Moon Right Between the Eyes,"Comedy,Musical,Western"
174,Renegade,"Drama,Family,Romance"
175,As You Like It,"Comedy,Drama,Romance"
176,Johann Karlo's Gun Driver,"Action,Adventure,Fantasy"
177,A Luneta do Tempo,"Drama,Musical,Western"
178,Cannibal Corpse Killers,"Action,Horror,Western"
179,Maria De Luna,"Adventure,Drama,Thriller"
180,Bass Reeves, U.S. Marshal,"Western"
181,Vermijo,"Action,Adventure,Drama"
182,Cole Younger & The Black Train,"Western"
183,Miss Harper & Co,"Western"
184,The Short List,"Comedy,Crime,Drama"
185,The Price of Death,"Action,Western"
186,The Lawmen,"Action,Adventure,Western"
187,Return to Zion Ranch,"Western"
188,Hot Bath, Stiff Drink, an' a Close Shave,"Drama,Western"
189,Western X,"Drama,Fantasy,Western"
190,Living by the Gun,"Action,Western"
191,Redemption,"Adventure,Drama,Romance"
192,Los últimos,"Thriller,Western"
193,The Brick House,"Drama,Fantasy,Western"
194,Coach Stage Stage Coach,"Western"
195,The Clinch Mountain Tracker,"Western"
196,Cassidy Red,"Adventure,Drama,Romance"
197,West of Thunder,"Drama,Mystery,Western"
198,Cold Chains, Hard Hearts and Bloody Hands,"Western"
199,All in the Valley,"Drama,History,Western"
200,Five Fingers for Marseilles,"Drama,Thriller,Western"
